uuid,codigo,fecha,lluvia_acu
55bec21f091bc6dbab946a8250e29c60b621ff6af430425604b689c12e4be5b4,C429I,2024-04-08 11:00:00+00:00,0.0
32590eee7c196e6b7a3a9d2c3faaaca085c6a387f2dbdc29f000a1aed686e95f,C429I,2024-04-08 12:00:00+00:00,0.0
204eb71f29617605c305264d90db6e9b3aaeb0308ba2e322457321e7ec132bb6,C429I,2024-04-08 13:00:00+00:00,0.0
a7d4b1fafdeed59042f0f37f7e85bf71eaa1338938d2c1e5a1b3dcfcdca3f6bf,C429I,2024-04-08 14:00:00+00:00,0.0
3dffde7971b407890276ffb7989a6bd1cafae9d6f33bf87d57d7583aad2fa465,C429I,2024-04-08 15:00:00+00:00,0.0
b397a971aa23775ca8c2d390422033d60fafe7d1d66a369441485e4d56b877ab,C438N,2024-04-07 16:00:00+00:00,0.0
3dbb18c60566b5a8276114e00e29fcd4dfb0d8b3f2920e0ee4e3ebe50135061f,C438N,2024-04-07 17:00:00+00:00,0.0
6a05bbd91d906b7ed023eb87654623521f44f44dbd61995bb67b93fe596c52fe,C438N,2024-04-07 18:00:00+00:00,0.0
fa339570e5819b599f74218023feaf9194bf3dc2ddb543dcba3fbc836c228abb,C438N,2024-04-07 19:00:00+00:00,0.0
ccfc60dcb0754400fcd4cb7a7c97f0bba785c81e354d4460d635dbc1bfb7a129,C438N,2024-04-07 20:00:00+00:00,0.0
48f4722470d42bca3aea874a1fc54f838a4130ce91dcf5903b2ca16146fe2ad8,C438N,2024-04-07 21:00:00+00:00,0.0
5a74c4a5057c2a33c900a70a2c8ed08546f2004ef6e24bb7d95526020e8ae452,C438N,2024-04-07 22:00:00+00:00,0.0
83b2b003ec8dbb45ba6898c76b0648050bc50c6713ad1eda605a10794a390105,C438N,2024-04-07 23:00:00+00:00,0.0
3314cdc83a71b282debf8cb4232b17a9fbe0f3ed035183da680b70c221e9a203,C438N,2024-04-08 00:00:00+00:00,0.0
999a50ed22ade890fedbf47bb58b2fdca3785a4d208106ca11d2439a6ccd81e6,C438N,2024-04-08 01:00:00+00:00,0.0
fd0d06a305589b1c3bdb31a98233d3cd7ee8f182ac408e753643e5219e64a5d6,C438N,2024-04-08 02:00:00+00:00,0.0
4c9676bb323f58f523c829930057e07f692e4766c308cda72b74922a84d1d8a6,C438N,2024-04-08 03:00:00+00:00,0.0
ed818484c0fd5791e67b7bdf73c287aa0910559364c2cc9414e37d2872c80dd2,C438N,2024-04-08 04:00:00+00:00,0.0
71afc6e963586789ebcf2898ef0893f5af3c59a018a92ab526455dd5dd8f978a,C438N,2024-04-08 05:00:00+00:00,0.0
2d2895efa399d8a7441ff821dacda7a9857d22639209d0de5675772be03a7c96,C438N,2024-04-08 06:00:00+00:00,0.0
d0c4cbc0dd6606054192d7196ae8270743f469cd185faad0bb4773a37fa2668a,C438N,2024-04-08 07:00:00+00:00,0.0
347c2e3a2254f4bb160f9afa916914fecbcf88cd9bdc1858dc82561cd6287db8,C438N,2024-04-08 08:00:00+00:00,0.0
9c82d945e5d781faddf6b0785c571ed1a31fadb4904b5cab1c5d41babf2ff690,C438N,2024-04-08 09:00:00+00:00,0.0
d52807b7f553b05a9fa22d2e63a32244ba6eaba477c75b94a521eae12f589ad4,C438N,2024-04-08 10:00:00+00:00,0.0
dd04942619dd357d058374d9999563560790221f497bb56aa6fcd7a217d6ce68,C438N,2024-04-08 11:00:00+00:00,0.0
d498bbe8f95c9497a0b0e67d58490654fad4028b6c012593e2bd9ebbb19be28e,C438N,2024-04-08 12:00:00+00:00,0.0
e359aa9a6427fba3836a253ce1f0c1a2ac80023b97c08e38d096aad4f56dde3e,C468X,2024-04-07 16:00:00+00:00,0.0
b78d42899c5dec40a81ff8aba4732e438965993b61870521a01d3c337449e3be,C468X,2024-04-07 17:00:00+00:00,0.0
dce86d5b4929ca219c7c115e0885c180a649cbcae4d69b879848833b6b6657f1,C468X,2024-04-07 18:00:00+00:00,0.0
090cd910f90f3e8f05a6a602ff9fe840144961a429cd24989b72b5067a9272d2,C468X,2024-04-07 19:00:00+00:00,0.0
08261e1c72d816f095de8962301e683d804cebdb1c429a89c488a27065a97e23,C468X,2024-04-07 20:00:00+00:00,0.2
3b9ff6660e62cd8c102b6775223cce8c55d419d04329868006f5a297c0f5356d,C468X,2024-04-07 21:00:00+00:00,0.0
033e9ad56387eeb50091a16c67fe5cabbf34ae697dcfb36b77284cf23f126afa,C468X,2024-04-07 22:00:00+00:00,0.0
d8f7e07960bf0f9588e2d9783d920c0146eb590cd600bace5a10fbe6f8c2bf63,C468X,2024-04-07 23:00:00+00:00,0.0
3525dde5d473004efe0ba078c326e15c9e07f61054d1ab7a6e49a4c6e9552f28,C468X,2024-04-08 00:00:00+00:00,0.0
8ee7c4dd668b32396740a04b2104ce360fcdc3c5f7bf32258fe07e0b5baeebc3,C468X,2024-04-08 01:00:00+00:00,0.0
7dff821e8699338e3963e1d533a41bb448ee59133d9bbcd67a4f149a2784161a,C468X,2024-04-08 02:00:00+00:00,0.0
9898aa75a9a1b0f917b3c0eb77065220051ecec2a40f72abd3581bb68f72dda1,C468X,2024-04-08 03:00:00+00:00,0.0
04c33519b1ee07359e30665f8f0935a4d8e43714dd06c8c587b0d12ec0bde652,C468X,2024-04-08 04:00:00+00:00,0.0
54e3910fe5ca9e715a9e74a0f405464b1e747bc962fbf985b5255e291e9f44f2,C468X,2024-04-08 05:00:00+00:00,0.0
62c9f5755af5aec8e2b7e20bb209124ddb01e05dad5138dfebd58ab89e013f5a,C468X,2024-04-08 06:00:00+00:00,0.0
3afdc06faf43d223723959bb8b10d4cbd2a6048abfe4bb029ae2885e53f1b5e5,C468X,2024-04-08 07:00:00+00:00,0.0
a998aefd90ecc88bb4ee2ee209e4d45abcd7bc12f97f84de0767feccbbd32cce,C468X,2024-04-08 08:00:00+00:00,0.0
7fce62f59f681a016ad7c75cc7860451ab2a173ae2ecf50b94109fe2f79eb0ff,C468X,2024-04-08 09:00:00+00:00,0.0
9757ba9a8a3e5428105491782fce66a6c4b4672f54ffae04b20068b84de117b8,C468X,2024-04-08 10:00:00+00:00,0.0
5ae25214544933ac234c8640336b34bcab7affa72e5209ef622fd8d6ae01c0ea,C468X,2024-04-08 11:00:00+00:00,0.0
bf009b07639f59fe6089879278695a14c5dcb545d8e6c51b4af7a618b84d6ac8,C468X,2024-04-08 12:00:00+00:00,0.0
74745ff55da5bd99d10239e22557db397e8247a8f4a0d6bf11866e571a22ca5c,C468X,2024-04-08 13:00:00+00:00,0.0
1bca079642b57c217be9aa7b3660adcf67ec2b04b0076a7099241103730cd59f,C468X,2024-04-08 14:00:00+00:00,0.0
62355c621ec205406b77e50bab0e6970b4d457ebf57004a154beee2c9ae388fe,C468X,2024-04-08 15:00:00+00:00,0.0
d421742721605b423b2990b765f1bc128b45109008402e977b748e7b6c18ea2f,C406G,2024-04-07 16:00:00+00:00,0.0
9c2151e61ca40a6ff6402f307de9372e7b57dc8390de17135e8ccad907173590,C406G,2024-04-07 17:00:00+00:00,0.0
2d7a7563bab3e8469642091a0512ad35161dbef59f552d4a77cef95642ad7fea,C406G,2024-04-07 18:00:00+00:00,0.0
373592ced827aa034eb9fa7d571b230a0196d9e6598c5c6c6421828c8b8b5373,C406G,2024-04-07 19:00:00+00:00,0.0
f435e741a08d2c5241fa7fcc55a9f8a94d1de8cb6499e176ace2dfc37e4a5253,C406G,2024-04-07 20:00:00+00:00,0.0
0be322dbd5d4c31eec4d2eb8edab755496666aeb3b26c50d0b68fd4b34a0e96a,C406G,2024-04-07 21:00:00+00:00,0.0
2767618f39b5a7b1951355dc61329b0a7bc19837fa8652c748153d956e09a15b,C406G,2024-04-07 22:00:00+00:00,0.0
b141e8a712d49667da49977aca07655fb5b1624a8babc1e1ce4a3f4df9eda857,C406G,2024-04-07 23:00:00+00:00,0.0
e28ab6ab7f0bd29e5ac42cc8f7715929294eb15bdf32075237dba95169e19702,C406G,2024-04-08 00:00:00+00:00,0.0
7659b718314f63f5ecf9bb54056be3428abb56e3e9423de9a20543d6db776b54,C406G,2024-04-08 01:00:00+00:00,0.0
d52cb61835c0622a3b46478a6d2d129f2149dd5be0cd92ccb3c8c362fef6dcd0,C406G,2024-04-08 02:00:00+00:00,0.0
1defb0aa77a8b2f5512e892a7c2332c03048be74319cd6c50144c20cb830faf9,C406G,2024-04-08 03:00:00+00:00,0.0
f777c8426cd9f52892a36f0bc78259bf93ffc1cdb3ad0f981e733b77eb977e6d,C406G,2024-04-08 04:00:00+00:00,0.0
29af5f3565a92a80f6473ef561621aa1839bfce4f0770052d9fcc370fac9208f,C406G,2024-04-08 05:00:00+00:00,0.0
17fa61096370f87aa55f8f604ced525de37863180867e3cd3ccf1b7f446b1bab,C406G,2024-04-08 06:00:00+00:00,0.0
e84ab12bbaaf1c8bb1eff1052401ddee7733e90a762fe71ba71dfdbf02dd5b88,C406G,2024-04-08 07:00:00+00:00,0.0
38f7f6f550376e904324f87514a74b57039cadd04286b306dda2ac9228a2b51c,C406G,2024-04-08 08:00:00+00:00,0.0
1ccf446142fc4d16b71adc50d1f93a79452882381ae63230b0eac0b4385df84f,C406G,2024-04-08 09:00:00+00:00,0.0
70090d4d7e97b7b897d3ebb82e317e7000f333665612cf998518672cce5a5926,C406G,2024-04-08 10:00:00+00:00,0.0
9809fbeec5b3ecbf1ccf67714cffce82d01c454642e568b0288153e5b86ed73e,C406G,2024-04-08 11:00:00+00:00,0.0
9f8c8b22bf6ec10cb23fbecd967cf76fa9b892c17eea2df43349ba73893ef2e3,C406G,2024-04-08 12:00:00+00:00,0.0
6d8a28b76bb5e5603f40391d7198bcad54cdca8f1f8212a308ccb5a5bf285af0,C406G,2024-04-08 13:00:00+00:00,0.0
156fe387deb2a4148556278bfa322c9e8e47bac0f8eda84500f4d30bfe86d5e6,C406G,2024-04-08 14:00:00+00:00,0.0
6acc050c9a945598dca83c543b007c5adbbb8a32d6669c43ef7ec3dbee4a3c0b,C446G,2024-04-07 16:00:00+00:00,0.0
e37b80588ab2627b1b6af8fe7bba73b01ae475c39fce47dcbe2d810360404971,C446G,2024-04-07 17:00:00+00:00,0.2
ce09eb0efcc32c8bfd8bd519479a71ba85e788724498582b1e6f022cb0af61df,C446G,2024-04-07 18:00:00+00:00,0.0
4478e6817b5ca1b47de5fda778f69505a8c0f407218a7679f0a580b79fcfc8bf,C446G,2024-04-07 19:00:00+00:00,0.0
dfdac2ba4abb0e7d6ccea5817c794616e3f0d371944c49768db91912a4a19683,C446G,2024-04-07 20:00:00+00:00,0.0
22d9014ebfede9fb3e76410d5602e974874f5c9fa898b161564ca8c408f27f47,C446G,2024-04-07 21:00:00+00:00,0.0
16a3802853ee4b464e6fceeb91bb7677b67028f7047fd06431c554951f4f4fe2,C446G,2024-04-07 22:00:00+00:00,0.0
337683226f5fb66a521bf5f66e52e60f8801b34387dd1952d251f4195b320bf2,C446G,2024-04-07 23:00:00+00:00,0.0
c300f20581f75f283d278211f4bce5178da3cde4740b6c2ca3e4abbb58adad1f,C446G,2024-04-08 00:00:00+00:00,0.0
325aa0463506cc152099856c24afc759a31ccacd9291be011580c9196d922d04,C446G,2024-04-08 01:00:00+00:00,0.0
3125cd8b6fb8c9812076ed705b6bafa624ab50f4e05ca822406ace6490c99cdb,C446G,2024-04-08 02:00:00+00:00,0.0
5967e2407bb5a71c1f019b957dcc0c7f032681f0b20699ff7044ca790122d691,C446G,2024-04-08 03:00:00+00:00,0.0
580882f6bf2e0a96c25d033578196b6d253f249816bd45d02fd4d099a0820a22,C446G,2024-04-08 04:00:00+00:00,0.0
6ca2f7b831a97802492d61fb115bb525cd8ed32f7b2a967dc66c2438526932c1,C446G,2024-04-08 05:00:00+00:00,0.0
17ccb27f7c302ff394f60e7693c3e24f39863a298cb75ed3c98897f31225a26e,C446G,2024-04-08 06:00:00+00:00,0.0
2f81357156b4949aa337b04bcf90dbf635e06a7ce1b56b58c142144b5527cace,C446G,2024-04-08 07:00:00+00:00,0.0
2068145bda01d3df8235a2b93ce8f9e855ed98c5c8782694bf063ab9c40f7ff0,C446G,2024-04-08 08:00:00+00:00,0.0
ea651d59a8026a0825f66108d63379c1113ae2d2c426c4054039b4cbfee082f4,C446G,2024-04-08 09:00:00+00:00,1.2
da83a3dc579beb3bc6dfebbf596a5d4461dc8adc51d383214e5e0968c9b6794b,C446G,2024-04-08 10:00:00+00:00,1.0
b6b344562b8dd87c1d181372537292ca3996ebda517bb00f8b1a0ab15fb80dc9,C446G,2024-04-08 11:00:00+00:00,1.8
e7939d85c7fa143e5ff16e5eeb8e74946a62a8d4f3ede52a46d695f26d6090e0,C446G,2024-04-08 12:00:00+00:00,0.6000000000000001
bdc768a04e8a368f319af01cd7a2cbb6b2b3db38613ea03a8675dff97a6da1aa,C446G,2024-04-08 13:00:00+00:00,0.0
e89d70eda4867999b0f3bbbe60f18d04fe2d9cbe257a2dfa859196178044f59a,C446G,2024-04-08 14:00:00+00:00,0.0
e8dc7d829662efd37f126666ce6f31ee994ad7e8493ac4667423b02995c3ac51,C446G,2024-04-08 15:00:00+00:00,0.0
7247af7471b6c62eaa03bcaade96bc4603ea4d4b4f63f344b169b87420f37f43,C458A,2024-04-07 16:00:00+00:00,0.0
d4f6e139db97aaaf8152024ec77e757d37be89a8ae00bcfe7d8a0c649b0660f9,C458A,2024-04-07 17:00:00+00:00,0.0
947c1c7102a38c3a488bd98b26ee8a4c65f475715856a3f77bc2014cafcf6d28,C458A,2024-04-07 18:00:00+00:00,0.0
7f0252833aa3549c02fd72b74335fc9a3aac6d0a963c20b5847aa6f169df3ad3,C458A,2024-04-07 19:00:00+00:00,0.0
3049da08ea7e975042cbc71bdceedaef307ea1ef1acca5c64ac3f925dd93df36,C458A,2024-04-07 20:00:00+00:00,0.0
b9830aa7db29229d89e696f88b00830c7e8c172cfd1e77d94703a2311b2599ae,C458A,2024-04-07 21:00:00+00:00,0.0
4a2a0db9b95ccd0aba17960589b0f0fb52adeff4add48d16d8b2e7d7c36b22e4,C458A,2024-04-07 22:00:00+00:00,0.0
e71aace0b54de07ccaa2ef4c6445cf67c9267d3eb4fafb3116ddc90aa09f40cf,C458A,2024-04-07 23:00:00+00:00,0.0
6756d97f55ad96bd90319939ca359a550bdb592567c144aac495e24e003a3658,C458A,2024-04-08 00:00:00+00:00,0.0
7301adcb9fbcb984b2547506794d31fa221b35fce134f04ae8d3460bf17ed6fb,C458A,2024-04-08 01:00:00+00:00,0.0
3cd24b066c0d41ef12d7f35e87aeedd9c1c57676ffc2aaee8600d26b9374b9e7,C458A,2024-04-08 02:00:00+00:00,0.0
4c37c5d898675d610a9759ac09649bfb4fb0e487390ac291f00c69e148d82b38,C458A,2024-04-08 03:00:00+00:00,0.0
8f4954ce07d4ed7469ac3bd4dfb44373448e9ac006b29ae91f422a409a415f9f,C458A,2024-04-08 04:00:00+00:00,0.0
9982ed31ece3d0f587bcd170647ed23e445290928363172960ee2931174c42c4,C458A,2024-04-08 05:00:00+00:00,0.0
ee01024b1946915f18aadc57b56e2df05dd2977d276d1494bc5b4b0063d16d38,C458A,2024-04-08 06:00:00+00:00,0.0
4aceddbfd4a53bada523190ad454551e281662c25663b345f7730e44e47a3f05,C458A,2024-04-08 07:00:00+00:00,0.0
88e3e7353b5514671091e0738daf42e5fbf4ce14d699fe020ad25288f780f74f,C458A,2024-04-08 08:00:00+00:00,0.0
a4536b82d78f33cf1f1b43aab552327a0203c1750fdb53a51cbbe8494b2ca11f,C458A,2024-04-08 09:00:00+00:00,0.0
34cdbebbad868ca0ecd533436c9089cb4f7e1ef0326a7293a31ee950d644facd,C458A,2024-04-08 10:00:00+00:00,0.0
32b8b5e2a41eb2b985ca84569459026ee7a996ae06de7485b62e597b2edeb3a5,C458A,2024-04-08 11:00:00+00:00,0.2
d4b53a5cb096aaf9d38c689578cc35c9522ad3908c9a235cd693638bf6c8ab6b,C458A,2024-04-08 12:00:00+00:00,0.0
1639018bf4b78d934164f9951b0f7ac9ecde01c0cdb051f16fb912fb9f9a9fc8,C458A,2024-04-08 13:00:00+00:00,0.0
4ae466ce3509c158c17a23d5394b22394530a640860a866e69c803efdb46eb33,C458A,2024-04-08 14:00:00+00:00,0.0
8c7461025f95eed8ca1650e6c2ef8fb5af37c3983b2354f65e6de48f5d14f501,C449C,2024-04-07 16:00:00+00:00,0.0
93f3a003437478aa25d33fa8564b2f4d34bf938c0571ea6ca275a58b840d06b3,C449C,2024-04-07 17:00:00+00:00,0.0
1eaded8e3f4b759efdd8586f5e984c709bf7f77de26b6f16ec84069ae094fe8c,C449C,2024-04-07 18:00:00+00:00,0.0
b3715dff1d542dc7d4689af16550c149ea8941733047830c461937aa408ebddb,C449C,2024-04-07 19:00:00+00:00,0.0
2231ca3198fe1c41563a579817242b9ff078426f0c1b09f5902db1581ac90532,C449C,2024-04-07 20:00:00+00:00,0.0
7f9960e5efe8bbf23b25f30bda15d7f96783a28c3af470af3ce2aa85e20e8b18,C449C,2024-04-07 21:00:00+00:00,0.0
70d5d5225d8fe102c62629d7d431682bcd640a2626a1ab0ae25a287d1d8a4357,C449C,2024-04-07 22:00:00+00:00,0.0
6d1483dff92411899ec942818f6698de4658bbadc3a6a5488be122aa12bd07b6,C449C,2024-04-07 23:00:00+00:00,0.0
d2833f187fbe349f4e776c98474b496e392df52097514e8c40e4c77071ed3fb1,C449C,2024-04-08 00:00:00+00:00,0.0
41804fa3ebce7d033d2026e4708e799215624490b7a5bf5bcfac3acabf3a4249,C449C,2024-04-08 01:00:00+00:00,0.0
732bd9eb6b482171fe4faa1accd3b99e4b07f21ee301eef8e9e05b44044cb66e,C449C,2024-04-08 02:00:00+00:00,0.0
9deec4101c01ec3e300c22edff06ecc00e359af237dd2dd448b4d16828bd9ac5,C449C,2024-04-08 03:00:00+00:00,0.0
62dd9dbb55844ed4b19a5d5acb0c92f2a70107e9b4d8f030c0028eaee365cfbd,C449C,2024-04-08 04:00:00+00:00,0.0
1d19f2696d5a0cce6fa427ba36af04d1c83654651a6e3973a9000f67bed8b272,C449C,2024-04-08 05:00:00+00:00,0.0
6b89f177fdb6cf3d759bd1d41030023a2cf89d1fd8592fc186b44788147db9f2,C449C,2024-04-08 06:00:00+00:00,0.0
da0e4cb4bc9fba609397fcc6611f77c651686a758abfebf53c5ee22d909922da,C449C,2024-04-08 07:00:00+00:00,0.0
9bd24cc2474d43b73c3c068d18910721704f0e31701f11d93083addceac9bd72,C449C,2024-04-08 08:00:00+00:00,0.0
a148c7bcf186caf9edbfd5d586275fdef617aeee4b7344e2345b1c79fef4c74d,C449C,2024-04-08 09:00:00+00:00,0.0
eae5aa5eb095549f140c2d421f55d46c1505c4c2a1334b4fbbd4d58dfcac0aad,C449C,2024-04-08 10:00:00+00:00,0.0
589eac169984841e87198c5a884654450a2642a5a61c670a69687e563a708bbb,C449C,2024-04-08 11:00:00+00:00,0.0
963bd1d4aaf1bed8a2c29b29f6a1f23a95e6cae5ac34ca5c7f3e5185b797d4d6,C449C,2024-04-08 12:00:00+00:00,0.0
48c6c28d9b233b48b8cff269599d98954b16a3d18b250d0efb2eb0039ecf336f,C449C,2024-04-08 13:00:00+00:00,0.0
5d06413c2020d23b3c25e2f5af14c0a2b8542db52038d3864e20e927c22a0115,C449C,2024-04-08 14:00:00+00:00,0.0
f739c4283b2110b3281360372ce67dc4d2fdffd41e4b50287effce4a82be5b1c,C449C,2024-04-08 15:00:00+00:00,0.0
4025546fccb32a05b7e87f4c2ce3763732a3cc94f8b73eda41ac06bba420fb0b,C449F,2024-04-07 16:00:00+00:00,0.0
0786b45e56d648a27547cb60b71e258555b2281d0883eaea7fba44493fabaee3,C449F,2024-04-07 17:00:00+00:00,0.0
bc43edee51ab1fdbcd3a011f10404e1c2ea5e33b12ec4b1b07004383c53c7461,C449F,2024-04-07 18:00:00+00:00,0.0
36ccdf7040c76ad5419bd4ecbc066615424c42c7d3c837fbb51acde53c85420f,C449F,2024-04-07 19:00:00+00:00,0.0
1fd99f87d7817c2f97f7861d68f05df0e248a0065dd51d53c699e18296d86e4c,C449F,2024-04-07 20:00:00+00:00,0.0
68134045ba385810396840c05ff4239f46900df9d6ebe39f823294ceb995b114,C449F,2024-04-07 21:00:00+00:00,0.0
bef3cd07d05831726ad9a6c0d8031d079c930fd894596c919c1f26b74abc8075,C449F,2024-04-07 22:00:00+00:00,0.0
229e16c29371a6f92b9c16b576de29b26f552c1b3d9e9b96f5b674422a323c10,C449F,2024-04-07 23:00:00+00:00,0.0
8a1215fa6a23b2e5081f73565e812c294700463ec060ca60556943f91a7ee2d5,C449F,2024-04-08 00:00:00+00:00,0.0
6d5786bd6c604d6cdc938dd3f1e3e3f788493080d5d038f3e2448d6329c53b85,C449F,2024-04-08 01:00:00+00:00,0.0
64973d4e22d18a9489a779fbee83a5882285cf20d426ded5cd9ece90ce88e04e,C449F,2024-04-08 02:00:00+00:00,0.0
590bd2447313235e64b2d491641c89d356b81e4281ec68dbf4893c2ed070b253,C449F,2024-04-08 03:00:00+00:00,0.0
6d075d0a3247c0d402069700d9ec347b8a7083626eca60cd073f6fff9c639666,C449F,2024-04-08 04:00:00+00:00,0.0
20a62b484d823637aec5027beb6f1fac247158da7cb20732351fb1df29f27c5a,C449F,2024-04-08 05:00:00+00:00,0.0
d76e6a30778297785b291271f150eb7b09b355301169e884fd58dce4fcafcd49,C449F,2024-04-08 06:00:00+00:00,0.0
211c3fdca54df17002641cb20ae7691fc5db253338a7641d488f4c8de91d0d63,C449F,2024-04-08 07:00:00+00:00,0.0
20761196b8a252875a36049f9547c373085a4fe8a95b849e37e3c8958ccc45e0,C449F,2024-04-08 08:00:00+00:00,0.0
8abc33327765760ae595337f355bf59768bf342bb6fe831f7297f3490e8b71a8,C449F,2024-04-08 09:00:00+00:00,0.0
46546978e9be2f5d0204e1ca49fa1b68101f05dddbcbfd6a2bd50635d9e4eb47,C449F,2024-04-08 10:00:00+00:00,0.2
03e90617bd2ac5643ccc169dd481e3f6944874425c4b8cf6389273fc641cbc0f,C449F,2024-04-08 11:00:00+00:00,0.2
06dd1c865f2c79546e1ebc6ad27705379282a670d308671e5991fd91ffae5dd3,C449F,2024-04-08 12:00:00+00:00,0.0
